id_client,id_group,city,nflag_purchase,time_came
24359754,0,Antwerp,0,9.2.2021
24363106,1,Leuven,0,15.08.2025
24358925,1,Ghent,0,17.04.2024
24360703,1,Ghent,0,10.9.2021
24361657,1,Antwerp,1,12.7.2021
24362871,1,Leuven,1,23.12.2024
24357937,1,Brussels,1,20.10.2024
24357046,0,Brussels,0,8.10.2021
24358267,1,Brussels,0,23.11.2024
24357486,0,Ghent,0,20.11.2025
24357885,0,Liege,0,19.11.2025
24361766,1,Liege,0,6.7.2020
24359546,1,Brussels,0,12.3.2021
24362071,0,Liege,0,20.01.2025
24357452,1,Ghent,0,8.9.2021
24360578,0,Ghent,0,5.8.2020
24362231,0,Brussels,0,31.01.2024
24358394,0,Brussels,0,8.4.2021
24360960,0,Brussels,0,19.04.2025
24358420,0,Antwerp,0,21.05.2024
24361825,1,Brussels,0,20.04.2025
24358593,0,Brussels,0,26.05.2025
24358282,0,Brussels,0,16.10.2025
24359684,1,Liege,0,8.4.2021
24360469,0,Ghent,0,29.09.2024
24359312,0,Brussels,1,2.1.2021
24359864,0,Liege,0,21.12.2024
24361040,1,Brussels,0,4.11.2021
24362056,0,Liege,0,10.1.2020
24359990,0,Liege,0,29.04.2024
24362157,0,Antwerp,0,30.07.2024
24360590,1,Brussels,0,14.05.2025
24361423,0,Antwerp,0,19.07.2025
24360502,0,Antwerp,0,6.7.2021
24358951,1,Antwerp,0,1.11.2021
24360664,0,Brussels,1,7.12.2021
24361153,0,Ghent,1,31.03.2024
24361925,1,Brussels,1,24.04.2025
24357307,1,Antwerp,1,21.12.2025
24359763,0,Brussels,0,3.4.2021
24360082,0,Brussels,0,30.01.2025
24357972,1,Brussels,0,26.06.2025
24361616,0,Brussels,0,14.08.2024
24357541,1,Brussels,0,21.01.2025
24357741,0,Brussels,0,16.09.2024
24359181,1,Antwerp,0,9.12.2021
24362766,0,Leuven,0,6.10.2020
24360437,0,Liege,0,3.3.2021
24362185,1,Antwerp,1,25.07.2025
24356914,0,Antwerp,0,27.08.2024
24358340,1,Liege,0,28.10.2024
24362316,1,Brussels,0,4.5.2020
24358057,1,Antwerp,0,14.05.2025
24357643,1,Brussels,1,19.12.2024
24358694,1,Liege,0,28.06.2025
24358747,0,Brussels,1,26.09.2024
24361237,0,Brussels,0,3.6.2020
24361898,1,Antwerp,0,16.11.2025
24359547,1,Antwerp,0,16.04.2024
24357468,1,Brussels,0,9.8.2020
24361661,1,Liege,0,3.7.2021
24356880,0,Brussels,0,25.01.2025
24360887,1,Ghent,0,30.09.2025
24359686,0,Ghent,1,28.05.2024
24361998,0,Brussels,0,10.1.2020
24356859,0,Ghent,0,19.08.2025
24362161,1,Liege,0,9.10.2020
24356788,0,Antwerp,0,22.05.2025
24358025,1,Liege,0,5.12.2021
24360175,0,Ghent,0,23.08.2025
24357252,0,Brussels,0,12.9.2020
24362733,0,Leuven,0,3.11.2020
24363084,0,Leuven,0,12.7.2021
24357112,1,Ghent,0,29.01.2025
24359497,0,Ghent,0,29.04.2025
24358081,0,Brussels,0,5.5.2021
24360878,0,Antwerp,0,8.5.2021
24359175,0,Brussels,1,15.05.2025
24361053,1,Antwerp,1,23.05.2024
24358582,0,Antwerp,1,9.11.2020
24361294,0,Brussels,0,31.03.2024
24362246,0,Brussels,0,11.8.2021
24358950,1,Antwerp,0,2.10.2021
24362754,1,Leuven,1,3.11.2020
24357745,0,Brussels,0,17.10.2025
24358293,1,Brussels,0,9.3.2021
24357551,1,Ghent,0,2.3.2020
24357459,1,Liege,0,21.02.2024
24357133,0,Brussels,0,26.11.2025
24363121,1,Leuven,0,21.12.2025
24361025,1,Ghent,0,6.1.2020
24360432,1,Ghent,0,20.05.2025
24357241,1,Ghent,0,26.12.2024
24360299,0,Brussels,0,8.8.2021
24358465,0,Liege,0,21.01.2024
24360603,1,Brussels,0,23.10.2024
24362815,0,Leuven,0,1.10.2020
24360949,1,Ghent,0,8.7.2021
24359472,1,Brussels,1,16.08.2025
24361198,1,Brussels,0,3.7.2021
24361017,1,Brussels,1,26.03.2025
24359063,0,Antwerp,0,23.04.2024
24362073,1,Antwerp,1,9.6.2021
24363003,0,Leuven,0,1.9.2021
24362502,1,Brussels,0,6.8.2021
24357635,1,Antwerp,0,28.11.2025
24357568,0,Brussels,0,23.02.2025
24358947,0,Antwerp,0,29.06.2025
24359493,0,Brussels,1,19.12.2025
24357966,1,Antwerp,1,7.10.2020
24362682,1,Brussels,0,10.2.2021
24360598,1,Brussels,0,15.08.2025
24361632,0,Antwerp,0,4.12.2020
24361275,0,Brussels,0,18.12.2025
24359048,1,Antwerp,0,2.8.2021
24357703,1,Ghent,0,13.12.2024
24362106,1,Ghent,0,20.12.2025
24361976,1,Brussels,0,28.02.2024
24363128,1,Leuven,1,1.2.2021
24358515,0,Antwerp,1,7.6.2021
24363156,1,Leuven,0,9.12.2021
24358262,1,Brussels,0,20.04.2024
24362152,0,Antwerp,1,11.1.2020
24361730,1,Antwerp,0,24.10.2025
24362170,0,Brussels,0,27.06.2024
24360634,1,Brussels,1,4.10.2021
24360214,0,Brussels,0,1.9.2021
24361340,1,Brussels,0,14.06.2025
24357456,0,Brussels,0,15.01.2025
24360965,1,Ghent,0,7.5.2021
24361861,0,Antwerp,0,6.5.2021
24357317,1,Antwerp,0,26.12.2025
24362997,1,Leuven,0,27.01.2025
24361795,0,Ghent,0,13.05.2025
24360039,0,Brussels,1,18.05.2025
24359583,1,Brussels,0,28.08.2024
24359914,0,Brussels,0,19.03.2025
24357421,0,Liege,0,20.06.2025
24358437,1,Brussels,0,17.09.2024
24359133,1,Liege,1,27.03.2025
24360119,1,Antwerp,1,24.05.2025
24360843,1,Liege,0,19.04.2025
24356921,0,Antwerp,0,2.7.2021
24362302,0,Antwerp,0,23.12.2024
24362804,0,Leuven,0,21.08.2024
24358275,0,Brussels,1,20.04.2025
24360180,1,Brussels,0,4.4.2020
24360760,0,Liege,1,22.12.2025
24360734,0,Brussels,0,4.10.2021
24363132,0,Leuven,1,29.05.2025
24360187,1,Antwerp,0,17.04.2025
24361461,0,Brussels,0,29.06.2025
24360447,0,Brussels,1,25.10.2024
24361585,0,Antwerp,0,15.12.2025
24359036,1,Brussels,0,1.8.2021
24361595,0,Ghent,1,14.10.2024
24362696,1,Antwerp,0,4.12.2021
24359937,1,Liege,0,27.03.2025
24357194,0,Brussels,1,12.5.2021
24362266,1,Antwerp,0,19.05.2025
24360310,0,Antwerp,0,14.07.2025
24358131,0,Antwerp,0,28.07.2025
24359220,1,Antwerp,0,28.04.2025
24360422,1,Liege,0,5.10.2020
24359658,0,Liege,0,9.3.2021
24361555,0,Antwerp,0,2.5.2020
24362901,0,Leuven,0,16.04.2024
24357027,0,Liege,0,26.12.2025
24361817,0,Ghent,0,10.8.2020
24357519,0,Antwerp,0,12.3.2020
24358327,0,Ghent,0,17.02.2024
24359233,1,Antwerp,1,9.10.2020
24358802,0,Brussels,0,21.10.2025
24358714,1,Ghent,0,13.12.2025
24362187,1,Antwerp,0,6.2.2021
24357873,1,Antwerp,0,10.5.2021
24362581,0,Brussels,0,18.05.2025
24362372,1,Brussels,0,9.2.2021
24359734,1,Ghent,0,25.08.2024
24358507,1,Brussels,1,11.12.2021
24361955,1,Ghent,1,28.06.2024
24357065,0,Ghent,0,2.7.2021
24361623,0,Brussels,1,6.5.2020
24360496,1,Liege,0,6.4.2020
24361002,1,Brussels,1,7.1.2021
24361746,0,Antwerp,1,28.10.2025
24361209,1,Brussels,0,4.9.2020
24360696,1,Brussels,1,9.9.2021
24359391,0,Ghent,0,21.07.2025
24361109,1,Antwerp,1,10.6.2021
24361085,0,Antwerp,1,10.11.2021
24361517,0,Antwerp,0,29.05.2025
24362376,0,Liege,1,7.10.2020
24361897,1,Brussels,0,10.12.2021
24360618,0,Ghent,1,3.12.2021
24362985,1,Leuven,1,2.12.2021
24357751,1,Liege,1,28.04.2024
24357626,1,Antwerp,0,16.08.2025
24358817,1,Liege,1,16.11.2025
24362601,0,Ghent,0,11.7.2021
24359632,0,Antwerp,0,23.05.2024
24356854,0,Antwerp,1,11.3.2020
24357891,1,Liege,0,16.02.2025
24362972,0,Leuven,0,7.8.2021
24359648,1,Ghent,0,22.04.2025
24362033,1,Ghent,1,15.10.2024
24357021,1,Brussels,1,4.8.2021
24361945,1,Brussels,0,24.06.2025
24358222,0,Liege,1,28.06.2024
24357342,1,Antwerp,0,5.4.2021
24357973,1,Antwerp,0,6.11.2020
24359113,0,Liege,1,29.03.2025
24358431,0,Brussels,0,4.9.2020
24362113,0,Liege,0,8.9.2020
24361870,1,Ghent,0,16.07.2024
24360170,0,Antwerp,0,13.02.2025
24358300,0,Liege,0,16.09.2024
24360730,1,Brussels,1,26.09.2025
24359224,1,Ghent,0,5.1.2021
24358316,1,Ghent,0,18.09.2025
24360330,0,Brussels,1,6.4.2021
24357285,0,Liege,1,2.11.2020
24359147,0,Liege,1,29.03.2024
24359409,1,Ghent,1,12.10.2020
24362378,1,Ghent,1,23.11.2024
24358481,0,Brussels,0,2.9.2021
24357620,1,Brussels,1,26.07.2025
24362592,0,Ghent,0,18.01.2024
24361785,1,Brussels,0,27.10.2024
24362705,1,Ghent,1,9.4.2020
24356815,1,Brussels,1,23.08.2025
24359994,1,Brussels,1,20.10.2025
24360403,0,Antwerp,0,9.7.2020
24361137,0,Brussels,0,27.09.2025
24361470,0,Antwerp,0,22.07.2025
24362447,1,Brussels,1,17.10.2025
24363151,1,Leuven,1,4.1.2021
24360550,1,Antwerp,0,20.06.2024
24361800,1,Brussels,0,7.2.2021
24357825,1,Brussels,0,22.06.2025
24360847,1,Ghent,0,30.09.2025
24360705,1,Liege,1,3.8.2021
24358916,1,Antwerp,1,3.11.2021
24357548,1,Liege,0,12.7.2021
24361672,0,Antwerp,1,1.7.2020
24361821,0,Liege,0,22.02.2024
24360688,0,Ghent,1,12.10.2021
24360267,0,Liege,1,21.04.2024
24358085,1,Liege,0,24.01.2024
24362439,1,Ghent,0,28.07.2024
24357312,1,Ghent,0,18.05.2025
24357415,1,Ghent,0,11.10.2021
24362761,0,Leuven,0,25.03.2024
24360194,0,Brussels,0,15.01.2025
24362913,1,Leuven,0,16.10.2025
24361916,0,Ghent,0,31.07.2025
24361875,1,Brussels,0,12.7.2020
24359535,1,Liege,0,20.10.2025
24362878,0,Leuven,0,26.04.2024
24360780,1,Ghent,0,2.3.2021
24360594,0,Brussels,0,6.11.2020
24360205,1,Brussels,0,4.1.2021
24358245,0,Brussels,0,19.11.2024
24356873,1,Ghent,0,3.1.2020
24359005,0,Antwerp,1,16.10.2025
24357435,1,Brussels,0,27.02.2024
24360671,1,Brussels,1,25.08.2025
24362684,1,Antwerp,1,13.07.2024
24359716,0,Brussels,1,30.10.2024
24357605,1,Brussels,1,28.03.2025
24359387,0,Brussels,0,28.08.2025
24363082,1,Leuven,0,12.7.2021
24362186,1,Ghent,0,9.7.2020
24357820,1,Brussels,1,24.10.2024
24358534,1,Ghent,1,11.4.2021
24360910,1,Antwerp,0,23.03.2025
24360545,0,Brussels,1,23.03.2024
24360779,0,Ghent,0,8.10.2020
24359273,0,Ghent,0,26.04.2024
24358521,0,Ghent,0,6.11.2021
24357926,0,Antwerp,0,10.10.2021
24362533,0,Liege,0,21.06.2024
24358321,1,Antwerp,0,22.06.2025
24357615,0,Brussels,0,17.01.2025
24357585,1,Ghent,0,22.05.2024
24359241,1,Ghent,0,6.7.2021
24360824,1,Brussels,0,28.12.2025
24362184,1,Ghent,1,28.05.2024
24357864,1,Brussels,0,3.6.2021
24357840,0,Antwerp,0,21.08.2025
24358329,1,Ghent,0,12.2.2020
24357644,0,Ghent,1,21.09.2025
24362377,1,Ghent,0,3.4.2021
24360811,0,Antwerp,1,28.11.2025
24359609,1,Liege,0,31.08.2024
24357013,1,Antwerp,1,18.04.2025
24360733,1,Antwerp,0,28.07.2025
24362525,1,Antwerp,0,12.9.2021
24362490,1,Liege,1,22.01.2025
24362258,1,Liege,0,12.3.2021
24358151,1,Ghent,1,28.07.2025
24356852,1,Ghent,0,27.12.2025
24360915,0,Ghent,0,20.12.2025
24361141,1,Antwerp,0,25.04.2024
24356796,0,Liege,0,23.08.2024
24362507,1,Antwerp,0,7.9.2020
24358119,0,Ghent,0,10.2.2021
24359477,1,Liege,0,11.8.2020
24363091,0,Leuven,1,12.7.2021
24361027,0,Brussels,0,28.03.2024
24361612,1,Brussels,0,22.09.2024
24359780,0,Brussels,0,10.1.2020
24359552,1,Antwerp,0,25.08.2024
24358345,1,Antwerp,0,22.03.2025
24357968,0,Liege,0,22.03.2025
24358682,1,Antwerp,0,7.8.2020
24360665,1,Ghent,1,26.06.2024
24363064,1,Leuven,0,8.5.2021
24357009,0,Brussels,0,9.9.2021
24358248,0,Antwerp,0,27.01.2025
24356825,1,Liege,1,17.03.2025
24360440,0,Brussels,0,23.02.2024
24361626,1,Brussels,0,29.08.2025
24359599,1,Brussels,1,10.3.2020
24362352,0,Antwerp,0,6.11.2020
24359531,1,Antwerp,0,3.5.2020
24361352,1,Brussels,0,16.11.2025
24362109,0,Ghent,0,24.11.2024
24358680,0,Ghent,0,15.06.2024
24357387,1,Brussels,0,21.04.2024
24361337,0,Brussels,0,2.7.2020
24359464,0,Liege,0,25.02.2024
24358568,1,Brussels,0,27.09.2025
24357863,1,Ghent,0,15.09.2024
24361222,0,Antwerp,0,20.07.2025
24359299,1,Liege,1,9.10.2020
24359553,0,Liege,1,3.1.2021
24358935,1,Brussels,0,2.1.2021
24358864,0,Ghent,0,29.06.2025
24363063,0,Leuven,0,8.5.2021
24361627,1,Ghent,0,4.6.2021
24357865,1,Ghent,0,1.2.2021
24358021,1,Brussels,0,5.12.2021
24361189,1,Ghent,0,15.01.2024
24360349,0,Antwerp,1,28.04.2024
24362222,0,Antwerp,0,23.12.2025
24362120,1,Brussels,0,11.12.2020
24362957,0,Leuven,1,16.04.2025
24360983,0,Liege,0,24.03.2024
24361754,0,Ghent,0,29.08.2025
24360293,0,Antwerp,0,15.04.2025
24358459,1,Brussels,0,8.12.2020
24356943,1,Ghent,1,31.05.2024
24357925,0,Brussels,0,7.6.2021
24360956,0,Antwerp,0,26.06.2025
24362086,1,Antwerp,0,17.08.2024
24358701,1,Antwerp,0,6.5.2020
24362619,1,Brussels,1,24.10.2025
24362391,1,Brussels,0,18.06.2024
24358611,1,Antwerp,0,17.01.2025
24363008,0,Leuven,0,22.05.2025
24361250,1,Antwerp,0,28.06.2024
24358516,1,Brussels,0,4.11.2021
24359643,0,Brussels,1,15.05.2025
24361811,1,Liege,0,8.1.2020
24362886,1,Leuven,0,26.11.2024
24359363,1,Brussels,0,20.05.2025
24361452,0,Brussels,0,3.6.2021
24360858,1,Antwerp,1,1.7.2021
24359850,0,Brussels,0,15.01.2025
24359179,1,Antwerp,0,27.01.2025
24362249,1,Brussels,0,12.10.2021
24357752,0,Brussels,0,3.12.2020
24362522,0,Liege,0,8.4.2020
24363173,1,Leuven,0,29.12.2025
24361949,1,Antwerp,1,6.11.2020
24357219,1,Antwerp,0,23.09.2025
24359028,0,Antwerp,1,7.4.2021
24361378,1,Antwerp,1,10.12.2020
24361205,0,Ghent,0,22.07.2024
24361696,1,Ghent,0,6.12.2020
24360771,0,Brussels,0,19.02.2025
24358902,1,Antwerp,0,12.12.2021
24357328,0,Brussels,0,9.11.2020
24362468,0,Antwerp,0,17.04.2024
24357096,1,Ghent,0,8.6.2021
24362444,0,Ghent,1,2.5.2020
24359585,1,Antwerp,1,25.05.2025
24358874,0,Brussels,1,19.12.2025
24360125,0,Liege,0,8.4.2021
24363024,1,Leuven,0,27.06.2025
24358410,0,Antwerp,1,25.05.2025
24363059,1,Leuven,0,24.09.2025
24358576,0,Antwerp,1,4.2.2021
24357546,1,Ghent,1,29.03.2024
24358693,0,Antwerp,0,12.3.2021
24363055,0,Leuven,0,31.05.2025
24359541,0,Antwerp,0,2.9.2021
24359978,0,Brussels,1,18.12.2025
24357093,0,Antwerp,1,5.5.2020
24360391,0,Brussels,0,13.12.2024
24359831,1,Antwerp,0,26.06.2025
24359800,1,Brussels,1,17.04.2025
24358623,0,Brussels,0,31.03.2024
24358357,1,Antwerp,0,1.2.2021
24362004,0,Liege,0,8.9.2021
24357472,0,Antwerp,1,26.08.2025
24362382,1,Liege,1,25.07.2025
24362924,1,Leuven,1,24.08.2025
24362532,1,Brussels,1,6.3.2021
24357233,0,Ghent,0,16.03.2025
24360199,0,Brussels,0,25.08.2024
24362285,1,Antwerp,0,25.07.2024
24359390,1,Brussels,0,28.10.2024
24361115,1,Antwerp,0,22.06.2024
24362572,1,Ghent,1,23.05.2025
24362089,1,Brussels,1,17.04.2025
24359965,0,Brussels,0,29.07.2025
24359753,0,Brussels,0,21.02.2025
24356955,0,Antwerp,0,27.10.2025
24362951,1,Leuven,0,26.01.2025
24361201,0,Ghent,0,28.06.2024
24356972,0,Antwerp,1,28.02.2025
24358801,1,Brussels,1,5.11.2021
24360316,0,Antwerp,1,6.7.2020
24362023,0,Brussels,0,31.10.2025
24361030,0,Liege,0,23.12.2025
24362528,0,Brussels,0,21.12.2025
24358154,1,Brussels,0,27.09.2025
24359337,1,Brussels,0,27.05.2025
24360609,0,Ghent,0,30.03.2024
24361386,1,Antwerp,1,1.10.2020
24359602,1,Ghent,0,5.11.2021
24362731,0,Leuven,1,15.09.2024
24362906,0,Leuven,1,29.05.2024
24357078,1,Ghent,0,5.2.2021
24356896,1,Brussels,1,22.12.2025
24358070,0,Brussels,0,21.12.2025
24360423,0,Brussels,1,5.7.2020
24357892,1,Ghent,0,4.8.2020
24357656,0,Brussels,1,11.5.2021
24358123,0,Antwerp,0,12.1.2020
24360656,1,Antwerp,0,4.12.2021
24360392,1,Antwerp,0,26.04.2025
24363113,1,Leuven,0,2.7.2021
24362688,1,Brussels,0,7.1.2021
24363046,0,Leuven,0,2.2.2021
24362677,0,Ghent,1,10.7.2021
24357313,1,Antwerp,0,26.05.2024
24359319,1,Brussels,0,2.10.2021
24361374,0,Brussels,0,1.8.2021
24361663,0,Ghent,0,20.03.2024
24361248,1,Antwerp,0,18.03.2024
24362805,1,Leuven,0,18.04.2024
24361330,0,Ghent,1,1.9.2020
24362814,1,Leuven,0,11.5.2020
24360275,1,Antwerp,0,25.07.2025
24357132,0,Ghent,0,19.10.2025
24360482,0,Antwerp,0,27.12.2025
24360300,0,Brussels,1,27.10.2025
24362839,0,Leuven,0,10.4.2020
24362521,0,Liege,0,13.02.2025
24361203,1,Brussels,0,10.6.2020
24357495,1,Antwerp,0,27.10.2025
24356831,0,Brussels,1,22.06.2024
24358054,1,Liege,0,6.2.2020
24359963,1,Ghent,1,20.08.2024
24356901,1,Liege,0,8.12.2021
24359953,1,Antwerp,1,8.4.2020
24362327,0,Brussels,1,28.09.2025
24361384,0,Ghent,0,17.07.2025
24362645,1,Antwerp,0,24.08.2024
24358887,1,Brussels,0,13.02.2025
24356933,1,Liege,0,8.12.2021
24362634,1,Brussels,0,14.09.2025
24362027,0,Antwerp,1,4.1.2021
24359351,0,Ghent,0,29.07.2025
24357586,0,Brussels,1,14.05.2025
24358032,1,Liege,0,20.08.2025
24362358,1,Brussels,1,23.07.2025
24357340,1,Ghent,0,20.07.2025
24360337,0,Ghent,0,14.12.2024
24357213,0,Brussels,0,25.11.2025
24362303,1,Brussels,1,15.08.2025
24361968,0,Antwerp,0,14.01.2024
24360861,1,Ghent,1,4.3.2021
24359858,0,Brussels,0,17.03.2025
24362338,1,Brussels,0,13.06.2025
24360869,1,Liege,0,23.04.2024
24358495,0,Ghent,0,8.8.2020
24357911,1,Brussels,0,7.12.2021
24360032,1,Ghent,0,12.5.2021
24362102,0,Brussels,0,22.10.2025
24358978,1,Liege,0,5.4.2020
24356926,0,Liege,0,2.9.2020
24362256,1,Ghent,0,31.08.2024
24360292,1,Liege,0,23.04.2024
24360542,0,Antwerp,0,25.03.2025
24357692,0,Brussels,0,26.11.2025
24362618,1,Antwerp,0,11.5.2020
24359420,1,Liege,0,10.4.2021
24361999,0,Ghent,1,8.10.2020
24362241,0,Antwerp,1,2.9.2020
24357508,0,Ghent,0,8.11.2021
24362719,1,Leuven,0,9.7.2020
24362348,0,Brussels,0,8.5.2021
24361877,0,Brussels,0,27.07.2024
24358470,0,Brussels,0,13.03.2024
24362353,1,Antwerp,0,19.05.2024
24359400,0,Antwerp,0,15.03.2025
24360570,0,Brussels,0,13.02.2025
24359878,1,Liege,0,4.3.2021
24362181,0,Brussels,1,30.03.2025
24360320,0,Ghent,0,5.7.2020
24361239,0,Liege,0,17.12.2024
24360984,1,Brussels,0,7.12.2021
24362863,0,Leuven,1,30.07.2024
24362492,1,Liege,1,27.12.2024
24358654,0,Ghent,0,19.03.2025
24360748,0,Ghent,0,9.6.2020
24359455,1,Brussels,1,20.05.2024
24357910,1,Brussels,0,1.6.2021
24358082,0,Liege,0,26.10.2025
24359867,1,Brussels,1,4.6.2021
24359974,1,Antwerp,0,16.04.2025
24362408,1,Antwerp,0,1.7.2021
24358094,1,Liege,0,29.11.2024
24356887,1,Liege,1,26.01.2024
24359970,1,Ghent,0,31.05.2025
24362178,1,Brussels,0,19.12.2025
24356979,1,Brussels,1,3.10.2021
24361704,0,Antwerp,0,27.01.2025
24360455,1,Ghent,1,7.6.2021
24361691,0,Antwerp,0,14.01.2024
24358670,0,Ghent,0,20.03.2025
24360453,0,Brussels,0,28.03.2025
24359367,1,Brussels,0,3.5.2021
24357142,0,Ghent,0,18.10.2025
24360343,1,Ghent,0,15.03.2025
24362495,1,Ghent,1,22.04.2024
24358034,1,Ghent,0,11.2.2021
24360454,0,Antwerp,1,18.06.2025
24359386,1,Liege,1,17.02.2024
24357601,0,Brussels,0,26.10.2025
24358337,1,Antwerp,1,27.06.2025
24362813,1,Leuven,0,26.11.2024
24362566,0,Antwerp,1,21.08.2025
24357597,0,Brussels,0,23.02.2025
24360263,1,Ghent,1,15.02.2025
24362788,0,Leuven,1,16.04.2024
24360416,0,Brussels,0,19.04.2024
24356879,1,Brussels,1,21.09.2024
24362558,0,Brussels,0,2.3.2021
24361139,0,Liege,1,6.4.2020
24359548,0,Brussels,0,26.03.2025
24363010,1,Leuven,0,18.04.2025
24362445,1,Brussels,0,21.01.2024
24356830,1,Antwerp,1,10.4.2021
24360129,0,Antwerp,1,5.11.2020
24360061,0,Liege,0,26.06.2024
24358414,1,Liege,0,8.1.2020
24357839,1,Ghent,0,7.4.2021
24359071,0,Ghent,0,17.09.2025
24359431,0,Brussels,0,26.03.2025
24358273,0,Antwerp,1,25.05.2024
24357677,0,Antwerp,0,19.09.2024
24357451,1,Liege,0,13.10.2025
24359960,0,Ghent,0,8.6.2020
24357577,1,Brussels,0,2.5.2020
24359925,0,Brussels,1,17.12.2025
24362927,0,Leuven,0,16.08.2025
24359221,0,Liege,0,19.03.2024
24362125,0,Brussels,0,27.06.2025
24358686,0,Ghent,1,12.3.2020
24360357,0,Liege,1,29.08.2024
24359183,1,Brussels,1,27.07.2024
24361742,0,Brussels,0,23.03.2025
24358818,0,Liege,1,29.03.2025
24359415,0,Antwerp,0,24.03.2025
24361789,0,Brussels,0,16.05.2025
24358528,1,Brussels,0,13.08.2025
24362183,1,Ghent,0,18.10.2024
24362981,0,Leuven,1,4.12.2021
24357139,1,Brussels,0,24.03.2025
24358087,0,Brussels,0,28.09.2025
24363071,1,Leuven,0,3.10.2021
24357103,1,Liege,0,15.03.2025
24358571,0,Brussels,0,26.07.2025
24363049,0,Leuven,0,29.09.2025
24357936,1,Ghent,0,5.12.2021
24359119,1,Brussels,0,17.05.2025
24360966,0,Antwerp,0,16.12.2024
24361928,1,Brussels,0,31.07.2025
24357084,1,Antwerp,1,12.3.2021
24359315,1,Ghent,0,2.7.2021
24358941,1,Liege,0,27.08.2025
24358150,0,Liege,1,21.07.2025
24357719,0,Ghent,1,14.11.2025
24360805,1,Liege,1,15.10.2024
24360025,1,Antwerp,0,21.04.2025
24361654,0,Antwerp,0,12.10.2021
24359538,0,Antwerp,1,9.9.2021
24360249,1,Brussels,0,15.11.2025
24358839,1,Antwerp,0,7.3.2021
24362096,0,Antwerp,1,14.06.2024
24358691,1,Liege,0,19.06.2025
24362103,0,Antwerp,0,9.2.2021
24361092,0,Brussels,0,11.7.2021
24360525,1,Brussels,0,25.08.2025
24362565,1,Liege,0,11.2.2020
24357985,0,Brussels,0,24.12.2025
24358850,1,Antwerp,0,10.6.2020
24357097,0,Ghent,0,10.5.2020
24357799,1,Liege,0,20.10.2025
24362469,1,Brussels,0,25.11.2024
24361840,0,Brussels,0,12.5.2020
24361706,0,Antwerp,0,27.04.2025
24359859,1,Ghent,0,16.10.2025
24361665,1,Liege,1,1.5.2020
24357211,0,Brussels,1,12.9.2021
24361041,0,Brussels,0,24.07.2025
24362269,0,Ghent,0,14.07.2025
24361588,1,Liege,0,4.1.2021
24358476,1,Brussels,0,22.04.2025
24361910,0,Antwerp,0,21.05.2025
24358704,1,Brussels,1,1.4.2020
24359491,1,Antwerp,0,5.7.2021
24362916,0,Leuven,1,16.04.2025
24362200,1,Antwerp,0,27.01.2024
24357759,0,Antwerp,0,4.5.2021
24361331,0,Antwerp,0,29.06.2025
24361904,1,Brussels,0,9.9.2020
24358215,1,Liege,0,10.5.2020
24362451,0,Ghent,0,6.5.2021
24358367,1,Antwerp,0,26.04.2024
24362569,1,Antwerp,1,1.7.2021
24357531,1,Antwerp,0,25.04.2025
24361380,0,Antwerp,0,25.07.2024
24362298,1,Antwerp,0,25.10.2025
24359623,0,Ghent,0,19.11.2025
24359735,1,Liege,1,30.04.2025
24358004,1,Liege,1,30.05.2024
24363007,1,Leuven,0,20.02.2025
24361841,0,Brussels,0,27.03.2025
24359796,1,Liege,0,18.03.2024
24357791,0,Brussels,1,26.05.2025
24360074,0,Ghent,0,18.07.2025
24358311,0,Liege,1,2.7.2020
24359591,1,Antwerp,0,27.07.2025
24361716,1,Brussels,0,12.4.2021
24357695,0,Ghent,0,13.07.2025
24360803,0,Liege,1,27.03.2025
24359445,1,Ghent,0,25.05.2025
24359827,0,Antwerp,0,30.11.2025
24358995,1,Ghent,0,31.05.2024
24358621,0,Brussels,0,12.11.2021
24357961,0,Brussels,0,8.10.2021
24362904,1,Leuven,0,29.09.2024
24358901,1,Ghent,1,1.10.2021
24362112,1,Liege,1,27.05.2025
24362737,0,Leuven,1,26.05.2024
24358353,0,Liege,0,8.1.2020
24358624,0,Liege,0,9.8.2021
24362002,0,Antwerp,0,22.12.2024
24360955,0,Brussels,0,8.9.2021
24358870,1,Antwerp,0,24.06.2025
24359356,0,Antwerp,1,8.7.2021
24357498,1,Brussels,1,22.07.2024
24360435,1,Ghent,1,23.04.2024
24362767,0,Leuven,0,23.06.2024
24358647,0,Liege,0,2.6.2020
24359865,1,Ghent,0,10.10.2021
24358062,0,Brussels,0,11.6.2021
24361839,1,Liege,0,1.2.2020
24361211,1,Ghent,0,21.12.2025
24359328,0,Brussels,0,12.2.2020
24360306,1,Antwerp,0,18.06.2025
24361485,0,Ghent,1,24.10.2025
24357514,1,Liege,1,26.05.2025
24359750,0,Antwerp,1,16.03.2025
24357591,1,Brussels,1,4.10.2020
24361728,1,Brussels,0,23.10.2025
24358649,0,Liege,1,8.3.2021
24357022,0,Brussels,1,28.10.2025
24357210,0,Antwerp,0,1.9.2021
24357295,0,Antwerp,1,7.1.2021
24360485,1,Antwerp,0,29.07.2024
24359338,1,Brussels,0,4.1.2020
24358205,0,Brussels,0,28.05.2025
24363094,0,Leuven,0,23.06.2025
24358439,1,Antwerp,0,25.05.2024
24362579,0,Liege,0,1.2.2020
24358296,0,Antwerp,0,9.5.2021
24362698,1,Antwerp,1,25.04.2024
24358999,0,Antwerp,0,26.03.2024
